time,cart_pos,pend_pos,cart_vel,pend_vel,force
1.960800409317016602e+00,9.690898437499999296e-02,1.425068151945760642e+00,8.235068522402290148e-01,2.606713294265540881e+00,2.454331473754871595e+00
1.980808734893798828e+00,1.135900390624999812e-01,1.494097287400614427e+00,8.337056803422260298e-01,3.450020602171507189e+00,1.610785717594789945e+00
2.000816106796264648e+00,1.302483984374999681e-01,1.580000211522210485e+00,8.326110723691260151e-01,4.293563619468127257e+00,2.680020420195901587e-01
2.020824193954467773e+00,1.457492968749999895e-01,1.678174981946891409e+00,7.747316530028609538e-01,4.906754436264548325e+00,-1.361042030361607535e+00
2.040832757949829102e+00,1.608643749999999761e-01,1.797825483401971347e+00,7.554304311146057271e-01,5.979964453362021537e+00,-3.229786521534146360e+00
2.060840606689453125e+00,1.742319140624999652e-01,1.935883754311679139e+00,6.681147601854163787e-01,6.900205649610589020e+00,-4.658821589178765876e+00
2.080848932266235352e+00,1.851256640624999728e-01,2.093883775463900143e+00,5.444608524683932638e-01,7.896713822748122169e+00,-5.740804527297109772e+00
2.100856781005859375e+00,1.929101562499999645e-01,2.273359527646520384e+00,3.890719231640029641e-01,8.970267344493771944e+00,-6.000000000000000000e+00
2.120864868164062500e+00,1.972222656249999762e-01,2.475844991647424997e+00,2.155183222116306974e-01,1.012018102479564163e+01,-6.000000000000000000e+00
2.140873193740844727e+00,1.981073828124999825e-01,2.701340167466613984e+00,4.423744426305723648e-02,1.127006730042692162e+01,-6.000000000000000000e+00
2.160882472991943359e+00,1.961328906249999726e-01,2.943709131952545466e+00,-9.867882609472793110e-02,1.211282832551921729e+01,-5.937051565156553856e+00
2.180889606475830078e+00,1.920023437499999708e-01,3.198349942741562035e+00,-2.064537070403738017e-01,1.272750096829705058e+01,-5.089991312799401868e+00
2.200897693634033203e+00,1.864419921874999608e-01,3.457592695894235124e+00,-2.779052049571025251e-01,1.295689843326107393e+01,-4.612846604468822775e+00
2.220906019210815430e+00,1.801099999999999646e-01,3.715301468259022855e+00,-3.164678704972531675e-01,1.288007691477364069e+01,-4.528841909227528717e+00
2.240913867950439453e+00,1.735510546874999838e-01,3.962272375108611300e+00,-3.278186174763750849e-01,1.234370121763672401e+01,-3.242030714833779470e+00
