time,cart_pos,pend_pos,cart_vel,pend_vel,force
1.121526002883911133e+00,3.547277343749999368e-02,2.537204223162850436e+00,2.515823100550010905e-01,-9.957589800849410366e+00,5.682782224703829321e+00
1.131539583206176758e+00,3.808273437499999636e-02,2.437495471950283932e+00,2.606421333333335810e-01,-9.957352715377917107e+00,5.676080179214314292e+00
1.141553401947021484e+00,4.073808593749999457e-02,2.342388663101373947e+00,2.651687264588936666e-01,-9.497556457756209269e+00,5.718352918514386651e+00
1.151566743850708008e+00,4.348421874999999076e-02,2.248815835040350208e+00,2.742473830329289486e-01,-9.344815043874000082e+00,5.726131603614292409e+00
1.161580562591552734e+00,4.623035156249999389e-02,2.161378930130868348e+00,2.742343239446682901e-01,-8.731624485356524801e+00,5.773155002296016747e+00
1.171594142913818359e+00,4.911265624999999052e-02,2.075476006009272290e+00,2.878395733333329876e-01,-8.578642339402543726e+00,5.778983254255370738e+00
1.181607723236083984e+00,5.206304687499999084e-02,1.994175024251333417e+00,2.946389333333333527e-01,-8.119072214077382554e+00,5.802387891997963898e+00
1.191621303558349609e+00,5.512691406249999038e-02,1.917475984857051508e+00,3.059711999999999432e-01,-7.659502088752242699e+00,5.750512887904578818e+00
1.201634883880615234e+00,5.830425781249998912e-02,1.845378887826426340e+00,3.173034666666665338e-01,-7.199931963427125048e+00,5.695802376294986757e+00
1.211648464202880859e+00,6.164046874999998954e-02,1.777883733159458135e+00,3.331686400000000159e-01,-6.740361838101986081e+00,5.504716542184824313e+00
1.221662044525146484e+00,6.513554687499999163e-02,1.714990520856146894e+00,3.490338133333335535e-01,-6.280791712776846225e+00,5.190950596449229515e+00
1.231675863265991211e+00,6.883488281249998397e-02,1.655165270128606814e+00,3.694230975452957866e-01,-5.974269384717608489e+00,4.872958388196655832e+00
1.241689443588256836e+00,7.269308593749998493e-02,1.601475942552609277e+00,3.852970666666667432e-01,-5.361651462126589607e+00,4.677314014972457912e+00
1.251703500747680664e+00,7.673285156249999572e-02,1.552388557340268926e+00,4.034094833579364159e-01,-4.901847915472120398e+00,4.479527996240056709e+00
1.261718034744262695e+00,8.099957031249999106e-02,1.507903114491585317e+00,4.260526502237877433e-01,-4.442088155461505039e+00,4.324508835521115202e+00
1.271730422973632812e+00,8.544785156249998237e-02,1.469553594794444251e+00,4.442777435408968301e-01,-3.830207021402489698e+00,4.212664329124930163e+00
1.281743526458740234e+00,9.007769531249998352e-02,1.434272036673074568e+00,4.623784980237155562e-01,-3.523538748385478758e+00,4.111637312372646846e+00
1.291757822036743164e+00,9.491179687499998185e-02,1.405126401703247208e+00,4.827200799942859555e-01,-2.910402907803889772e+00,4.075876421052579524e+00
1.301771402359008789e+00,9.997285156249999249e-02,1.379048728309191452e+00,5.054190933333343461e-01,-2.604230710175753138e+00,4.058391129045845425e+00
1.311784982681274414e+00,1.052608593749999877e-01,1.360640958854563820e+00,5.280836266666661949e-01,-1.838280501300535663e+00,4.028788242152247179e+00
1.321798324584960938e+00,1.107758203124999813e-01,1.345301150975707349e+00,5.507612733636508828e-01,-1.531936892438372499e+00,4.066584340716635104e+00
1.331811904907226562e+00,1.165404296874999884e-01,1.334563285460507842e+00,5.756791466666674184e-01,-1.072330292425317966e+00,4.089749230912407718e+00
1.341825485229492188e+00,1.226000781249999838e-01,1.328427362308965298e+00,6.051430399999995213e-01,-6.127601671001785544e-01,4.124213224311099601e+00
1.351839065551757812e+00,1.288866796874999776e-01,1.328427362308965298e+00,6.278075733333327024e-01,0.000000000000000000e+00,4.144582922076944342e+00
1.361852884292602539e+00,1.354229296874999711e-01,1.333029304672622262e+00,6.527230189757380341e-01,4.595591834398194409e-01,4.169947763765734727e+00
1.371866464614868164e+00,1.422088281249999919e-01,1.342233189399935966e+00,6.776695466666687873e-01,9.191402506502567293e-01,4.179762039195118462e+00
1.381880283355712891e+00,1.492216796874999696e-01,1.357572997278792437e+00,7.003174057760507276e-01,1.531863944799390698e+00,4.170470011931035614e+00
1.391894102096557617e+00,1.564841796874999746e-01,1.377514747521305871e+00,7.252477988619323579e-01,1.991423128239210083e+00,4.109363283256984190e+00
1.401907205581665039e+00,1.639509374999999769e-01,1.400524459339590466e+00,7.456986561264824509e-01,2.297960053294879401e+00,4.073162096173686741e+00
1.411922693252563477e+00,1.715992578124999890e-01,1.431204075097303186e+00,7.636493163207019874e-01,3.063217365526506697e+00,3.918597012427831316e+00
1.421935081481933594e+00,1.793837499999999807e-01,1.464951652430787288e+00,7.774860511965702159e-01,3.370582178834187648e+00,3.764974938588878217e+00
1.431947946548461914e+00,1.872817187499999647e-01,1.503301172127928353e+00,7.887821015786825596e-01,3.830024617563100975e+00,3.597047927918759935e+00
1.441962242126464844e+00,1.952931640624999687e-01,1.547786614976611963e+00,8.000008837463994382e-01,4.442193911911174631e+00,3.254991930068862338e+00
1.451975584030151367e+00,2.033499999999999752e-01,1.596874000188952536e+00,8.046100907164462912e-01,4.902198055802778676e+00,2.930018480310659701e+00
1.461989164352416992e+00,2.113841406249999666e-01,1.649029346977064270e+00,8.023244799999991184e-01,5.208461420351528481e+00,2.531234428938580638e+00
